"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cellular response to leucine starvation","GO:1990253","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of CREB transcription factor activity","GO:0032793","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of DNA catabolic process","GO:1903624","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","pigment accumulation","GO:0043476","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","pyramidal neuron development","GO:0021860","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","cellular pigment accumulation","GO:0043482","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","negative regulation of amyloid fibril formation","GO:1905907","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of chromosome condensation","GO:0060623","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","somite rostral/caudal axis specification","GO:0032525","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","sulfur amino acid transport","GO:0000101","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","vascular associated smooth muscle cell apoptotic process","GO:1905288","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","selenocysteine incorporation","GO:0001514","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","negative regulation by host of viral genome replication","GO:0044828","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","cranial nerve structural organization","GO:0021604","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","purine nucleobase transport","GO:0006863","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","extracellular negative regulation of signal transduction","GO:1900116","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","skeletal muscle tissue growth","GO:0048630","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","loop of Henle development","GO:0072070","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of cellular senescence","GO:2000774","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","glomerular epithelial cell development","GO:0072310","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of sodium ion transmembrane transporter activity","GO:2000651","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","respiratory gaseous exchange by respiratory system","GO:0007585","0.5729318693871703","0.24189701940855204","80","809","4","21026",
"GO:BP","translational readthrough","GO:0006451","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","vacuole fusion","GO:0097576","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","G protein-coupled opioid receptor signaling pathway","GO:0038003","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","activation of NF-kappaB-inducing kinase activity","GO:0007250","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","mineralocorticoid biosynthetic process","GO:0006705","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of stem cell differentiation","GO:2000736","0.5729318693871703","0.24189701940855204","80","809","4","21026",
"GO:BP","regulation of gonadotropin secretion","GO:0032276","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","GO:0090100","0.5729318693871703","0.24189701940855204","104","809","5","21026",
"GO:BP","glucocorticoid secretion","GO:0035933","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of mitotic cell cycle spindle assembly checkpoint","GO:0090267","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","glycerol ether biosynthetic process","GO:0046504","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","protoporphyrinogen IX metabolic process","GO:0046501","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","ether lipid biosynthetic process","GO:0008611","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","distal tubule development","GO:0072017","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of PERK-mediated unfolded protein response","GO:1903897","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","pyruvate decarboxylation to acetyl-CoA","GO:0006086","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of phospholipase activity","GO:0010518","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","extracellular regulation of signal transduction","GO:1900115","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","nuclear receptor-mediated glucocorticoid signaling pathway","GO:0042921","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","negative regulation of vascular associated smooth muscle cell migration","GO:1904753","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of glial cell apoptotic process","GO:0034350","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","very-low-density lipoprotein particle assembly","GO:0034379","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","high-density lipoprotein particle assembly","GO:0034380","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of stem cell division","GO:2000035","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of toll-like receptor 2 signaling pathway","GO:0034135","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","regulation of intestinal lipid absorption","GO:1904729","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","cellular hypotonic response","GO:0071476","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","cellular response to UV-B","GO:0071493","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","sinoatrial node development","GO:0003163","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","cardiac chamber formation","GO:0003207","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of exocytosis","GO:0045921","0.5729318693871703","0.24189701940855204","80","809","4","21026",
"GO:BP","pyrimidine ribonucleoside monophosphate biosynthetic process","GO:0009174","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","cellular response to oxidised low-density lipoprotein particle stimulus","GO:0140052","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","hormone catabolic process","GO:0042447","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","microtubule anchoring at centrosome","GO:0034454","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","negative regulation of inclusion body assembly","GO:0090084","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","positive regulation of protein-containing complex assembly","GO:0031334","0.5729318693871703","0.24189701940855204","201","809","9","21026",
"GO:BP","alditol phosphate metabolic process","GO:0052646","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","negative regulation of synapse organization","GO:1905809","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","membrane protein intracellular domain proteolysis","GO:0031293","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","sno(s)RNA 3'-end processing","GO:0031126","0.5729318693871703","0.24189701940855204","12","809","1","21026",
"GO:BP","memory","GO:0007613","0.5732807811983026","0.24163261737312067","129","809","6","21026",
"GO:BP","response to fluid shear stress","GO:0034405","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","positive regulation of lipid metabolic process","GO:0045834","0.5732807811983026","0.24163261737312067","129","809","6","21026",
"GO:BP","detection of mechanical stimulus","GO:0050982","0.5732807811983026","0.24163261737312067","57","809","3","21026",
"GO:BP","positive regulation of cholesterol transport","GO:0032376","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","positive regulation of sterol transport","GO:0032373","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","acetyl-CoA metabolic process","GO:0006084","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","establishment of mitochondrion localization","GO:0051654","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","camera-type eye photoreceptor cell differentiation","GO:0060219","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","cellular response to interleukin-4","GO:0071353","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","regulation of fatty acid transport","GO:2000191","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","GO:1902235","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","stress granule assembly","GO:0034063","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","peptidyl-cysteine modification","GO:0018198","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","iron ion transport","GO:0006826","0.5732807811983026","0.24163261737312067","57","809","3","21026",
"GO:BP","phosphatidic acid biosynthetic process","GO:0006654","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","relaxation of muscle","GO:0090075","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","regulation of collagen biosynthetic process","GO:0032965","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","heart formation","GO:0060914","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","glutamate metabolic process","GO:0006536","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","regulation of transcription regulatory region DNA binding","GO:2000677","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","establishment of protein localization to mitochondrial membrane","GO:0090151","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","regulation of spindle assembly","GO:0090169","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","negative regulation of antigen receptor-mediated signaling pathway","GO:0050858","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","plasma membrane fusion","GO:0045026","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","negative regulation of interleukin-1 production","GO:0032692","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","regulation of protein processing","GO:0070613","0.5732807811983026","0.24163261737312067","57","809","3","21026",
"GO:BP","NAD metabolic process","GO:0019674","0.5732807811983026","0.24163261737312067","34","809","2","21026",
"GO:BP","ubiquitin-dependent protein catabolic process","GO:0006511","0.5734148256794773","0.24153108253088398","628","809","26","21026",
"GO:BP","positive regulation of chromosome organization","GO:2001252","0.5742746026987027","0.24088038997288883","105","809","5","21026",
"GO:BP","RNA methylation","GO:0001510","0.5745671562446535","0.2406592030384395","81","809","4","21026",
"GO:BP","negative regulation of organelle organization","GO:0010639","0.5752031487706771","0.2401787452086458","352","809","15","21026",
"GO:BP","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002824","0.5816575325032334","0.2353326433922402","130","809","6","21026",
"GO:BP","negative regulation of DNA-binding transcription factor activity","GO:0043433","0.5816575325032334","0.2353326433922402","130","809","6","21026",
"GO:BP","regulation of neuronal synaptic plasticity","GO:0048168","0.5847721793695165","0.2330132971885463","58","809","3","21026",
"GO:BP","snRNA metabolic process","GO:0016073","0.5847721793695165","0.2330132971885463","58","809","3","21026",
"GO:BP","amino acid transmembrane transport","GO:0003333","0.5847721793695165","0.2330132971885463","106","809","5","21026",
"GO:BP","ovarian follicle development","GO:0001541","0.5847721793695165","0.2330132971885463","58","809","3","21026",
"GO:BP","macromolecule deacylation","GO:0098732","0.5847721793695165","0.2330132971885463","58","809","3","21026",
"GO:BP","regulation of cytosolic calcium ion concentration","GO:0051480","0.5847721793695165","0.2330132971885463","58","809","3","21026",
"GO:BP","glial cell proliferation","GO:0014009","0.5847721793695165","0.2330132971885463","58","809","3","21026",
"GO:BP","vesicle-mediated transport to the plasma membrane","GO:0098876","0.5856680316855715","0.2323484810112419","155","809","7","21026",
"GO:BP","positive regulation of T cell activation","GO:0050870","0.585670876121042","0.23234637176238024","254","809","11","21026",
"GO:BP","tissue regeneration","GO:0042246","0.5859687227208503","0.23212556471955795","82","809","4","21026",
"GO:BP","regulation of DNA-templated transcription initiation","GO:2000142","0.5859687227208503","0.23212556471955795","82","809","4","21026",
"GO:BP","monocyte differentiation","GO:0030224","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","regulation of gonad development","GO:1905939","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","maintenance of protein localization in endoplasmic reticulum","GO:0035437","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of calcium-mediated signaling","GO:0050850","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","regulation of Wnt signaling pathway","GO:0030111","0.5872958672390993","0.2311430552468935","331","809","14","21026",
"GO:BP","mesodermal cell fate specification","GO:0007501","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","keratinocyte development","GO:0003334","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of toll-like receptor 4 signaling pathway","GO:0034144","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of inflammatory response to antigenic stimulus","GO:0002863","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cellular response to increased oxygen levels","GO:0036295","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cardiac cell fate commitment","GO:0060911","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of catecholamine secretion","GO:0033604","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of platelet activation","GO:0010572","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","peptide hormone processing","GO:0016486","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","regulation of double-strand break repair via homologous recombination","GO:0010569","0.5872958672390993","0.2311430552468935","83","809","4","21026",
"GO:BP","regulation of heat generation","GO:0031650","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","luteinization","GO:0001553","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of microtubule polymerization","GO:0031115","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","fibroblast growth factor receptor signaling pathway","GO:0008543","0.5872958672390993","0.2311430552468935","83","809","4","21026",
"GO:BP","negative regulation of mitotic nuclear division","GO:0045839","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","regulation of retrograde protein transport, ER to cytosol","GO:1904152","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","mesenchyme morphogenesis","GO:0072132","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","chondroitin sulfate proteoglycan metabolic process","GO:0050654","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","connective tissue replacement","GO:0097709","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of spindle checkpoint","GO:0090232","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","synaptic vesicle budding","GO:0070142","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","very long-chain fatty acid biosynthetic process","GO:0042761","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","regulation of tooth mineralization","GO:0070170","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","adipose tissue development","GO:0060612","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","CDP-diacylglycerol metabolic process","GO:0046341","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","protein localization to non-motile cilium","GO:0097499","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","nuclear receptor-mediated corticosteroid signaling pathway","GO:0031958","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of sodium ion transport","GO:0010766","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","branching involved in labyrinthine layer morphogenesis","GO:0060670","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of blood vessel endothelial cell migration","GO:0043537","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","response to amino acid","GO:0043200","0.5872958672390993","0.2311430552468935","131","809","6","21026",
"GO:BP","negative regulation of fibroblast proliferation","GO:0048147","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","negative regulation of JNK cascade","GO:0046329","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","eyelid development in camera-type eye","GO:0061029","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","skeletal muscle satellite cell differentiation","GO:0014816","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cell differentiation involved in kidney development","GO:0061005","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","mitochondrial ribosome assembly","GO:0061668","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","transposable element silencing by piRNA-mediated DNA methylation","GO:0141196","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of insulin-like growth factor receptor signaling pathway","GO:0043568","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","snRNA processing","GO:0016180","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","positive regulation of myotube differentiation","GO:0010831","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","protein prenylation","GO:0018342","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","gene silencing by piRNA-directed DNA methylation","GO:0141176","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","leukocyte aggregation","GO:0070486","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","regulation of SNARE complex assembly","GO:0035542","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","regulation of norepinephrine secretion","GO:0014061","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cellular response to macrophage colony-stimulating factor stimulus","GO:0036006","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","thrombin-activated receptor signaling pathway","GO:0070493","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of D-glucose import","GO:0046325","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","respiratory chain complex III assembly","GO:0017062","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","serotonin uptake","GO:0051610","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","prenylation","GO:0097354","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","epithelial fluid transport","GO:0042045","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of cytokine-mediated signaling pathway","GO:0001961","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","regulation of fatty acid oxidation","GO:0046320","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","natural killer cell degranulation","GO:0043320","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of striated muscle contraction","GO:0045989","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","response to UV-C","GO:0010225","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","insemination","GO:0007320","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","DNA-templated DNA replication maintenance of fidelity","GO:0045005","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","CDP-diacylglycerol biosynthetic process","GO:0016024","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","positive regulation of lymphocyte activation","GO:0051251","0.5872958672390993","0.2311430552468935","331","809","14","21026",
"GO:BP","cellular response to mineralocorticoid stimulus","GO:0071389","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","multi-ciliated epithelial cell differentiation","GO:1903251","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","mitochondrial DNA replication","GO:0006264","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","female meiosis I","GO:0007144","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of extracellular matrix organization","GO:1903054","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of transcription by RNA polymerase II","GO:0000122","0.5872958672390993","0.2311430552468935","938","809","38","21026",
"GO:BP","transforming growth factor beta1 production","GO:0032905","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cellular response to glucagon stimulus","GO:0071377","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","nucleobase transport","GO:0015851","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","transcription initiation at RNA polymerase I promoter","GO:0006361","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","macrophage apoptotic process","GO:0071888","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cell cycle G2/M phase transition","GO:0044839","0.5872958672390993","0.2311430552468935","156","809","7","21026",
"GO:BP","positive regulation of mitotic cytokinesis","GO:1903490","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","ether biosynthetic process","GO:1901503","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","skeletal muscle acetylcholine-gated channel clustering","GO:0071340","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","aldosterone metabolic process","GO:0032341","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","GO:0043369","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","tRNA splicing, via endonucleolytic cleavage and ligation","GO:0006388","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cell proliferation in external granule layer","GO:0021924","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cerebellar granule cell precursor proliferation","GO:0021930","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","extraembryonic membrane development","GO:1903867","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","regulation of lipid transport","GO:0032368","0.5872958672390993","0.2311430552468935","132","809","6","21026",
"GO:BP","regulation of epidermal cell differentiation","GO:0045604","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","positive regulation of cell fate commitment","GO:0010455","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","retinoic acid receptor signaling pathway","GO:0048384","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","regulation of neurotransmitter secretion","GO:0046928","0.5872958672390993","0.2311430552468935","83","809","4","21026",
"GO:BP","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","GO:0007193","0.5872958672390993","0.2311430552468935","83","809","4","21026",
"GO:BP","ventral spinal cord interneuron differentiation","GO:0021514","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","protein insertion into mitochondrial inner membrane","GO:0045039","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","mitochondrial respiratory chain complex III assembly","GO:0034551","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cellular response to purine-containing compound","GO:0071415","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","pyruvate family amino acid metabolic process","GO:0009078","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","regulation of amino acid metabolic process","GO:0006521","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","GO:1903377","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of BMP signaling pathway","GO:0030514","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","fructose 6-phosphate metabolic process","GO:0006002","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","regulation of natural killer cell differentiation","GO:0032823","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","adhesion of symbiont to host","GO:0044406","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","ADP transport","GO:0015866","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","cell proliferation in hindbrain","GO:0021534","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of behavior","GO:0048521","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of autophagosome assembly","GO:1902902","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","neutrophil degranulation","GO:0043312","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","negative regulation of fibrinolysis","GO:0051918","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","regulation of endothelial cell differentiation","GO:0045601","0.5872958672390993","0.2311430552468935","35","809","2","21026",
"GO:BP","regulation of translational initiation","GO:0006446","0.5872958672390993","0.2311430552468935","83","809","4","21026",
"GO:BP","bone mineralization involved in bone maturation","GO:0035630","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","trigeminal nerve development","GO:0021559","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","N-acetylneuraminate metabolic process","GO:0006054","0.5872958672390993","0.2311430552468935","13","809","1","21026",
"GO:BP","ear morphogenesis","GO:0042471","0.5872958672390993","0.2311430552468935","132","809","6","21026",
"GO:BP","mast cell activation involved in immune response","GO:0002279","0.5872958672390993","0.2311430552468935","59","809","3","21026",
"GO:BP","negative regulation of RNA metabolic process","GO:0051253","0.5879153111773716","0.23068522925936974","1400","809","56","21026",
"GO:BP","negative regulation of supramolecular fiber organization","GO:1902904","0.5880896535708754","0.23055646119752501","157","809","7","21026",
"GO:BP","positive regulation of cell development","GO:0010720","0.5893162905866612","0.22965155345074179","458","809","19","21026",
"GO:BP","renal system development","GO:0072001","0.5893494307191341","0.22962713163816822","332","809","14","21026",
"GO:BP","transcription by RNA polymerase II","GO:0006366","0.5913883385229043","0.22812724349790642","2711","809","107","21026",
"GO:BP","negative regulation of intracellular steroid hormone receptor signaling pathway","GO:0033144","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","regulation of regulatory T cell differentiation","GO:0045589","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","regulation of interleukin-8 production","GO:0032677","0.5934726135260409","0.22659931726362995","84","809","4","21026",
"GO:BP","interleukin-8 production","GO:0032637","0.5934726135260409","0.22659931726362995","84","809","4","21026",
"GO:BP","response to dietary excess","GO:0002021","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","forebrain generation of neurons","GO:0021872","0.5934726135260409","0.22659931726362995","84","809","4","21026",
"GO:BP","phosphatidylglycerol metabolic process","GO:0046471","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","regulation of glycogen metabolic process","GO:0070873","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","positive regulation of neutrophil migration","GO:1902624","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","regulation of polysaccharide biosynthetic process","GO:0032885","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","cell volume homeostasis","GO:0006884","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","regulation of axon extension","GO:0030516","0.5934726135260409","0.22659931726362995","84","809","4","21026",
"GO:BP","regulation of homotypic cell-cell adhesion","GO:0034110","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","hematopoietic stem cell differentiation","GO:0060218","0.5934726135260409","0.22659931726362995","36","809","2","21026",
"GO:BP","olfactory bulb development","GO:0021772","0.5934726135260409","0.22659931726362995","36","809","2","21026",
